county_id,propcount_2020_100yr_all,propcount_2020_100yr_<0,propcount_2020_100yr_q1,propcount_2020_100yr_q2,propcount_2020_100yr_q3,propcount_2020_100yr_q4,propcount_2020_500yr_all,propcount_2020_500yr_<0,propcount_2020_500yr_q1,propcount_2020_500yr_q2,propcount_2020_500yr_q3,propcount_2020_500yr_q4,propcount_2050_100yr_all,propcount_2050_100yr_<0,propcount_2050_100yr_q1,propcount_2050_100yr_q2,propcount_2050_100yr_q3,propcount_2050_100yr_q4,propcount_2050_500yr_all,propcount_2050_500yr_<0,propcount_2050_500yr_q1,propcount_2050_500yr_q2,propcount_2050_500yr_q3,propcount_2050_500yr_q4,n_props
45011.0,184,60,27,28,46,10,262,77,27,53,62,22,195,55,29,35,52,10,278,71,36,54,70,25,5224.0
45013.0,28732,4437,1361,2020,4186,16716,34869,3391,1229,1607,3512,25116,31881,3699,1263,1744,3473,21688,38482,3351,1121,1642,3485,28868,70377.0
45015.0,4500,1894,532,632,769,672,6506,2437,719,764,1090,1495,5908,2183,629,714,862,1519,7848,2537,785,811,1251,2463,71463.0
45017.0,243,72,27,50,52,30,312,92,34,61,55,53,257,76,29,54,52,33,319,86,39,61,59,57,4639.0
45019.0,44636,7484,2499,3405,7464,23770,57092,7725,2413,3250,6781,36906,54828,7546,2203,3049,6461,35552,68833,7489,2153,2892,6674,49607,127269.0
45021.0,296,47,22,35,73,112,366,52,33,49,93,131,318,46,28,41,77,119,386,60,38,49,95,136,17500.0
45023.0,33,5,2,3,10,13,35,3,1,4,12,15,34,5,1,4,11,13,37,4,1,4,13,15,1036.0
45025.0,124,32,12,25,40,14,153,36,16,19,50,31,131,35,11,23,46,15,161,38,17,20,50,35,6341.0
45027.0,397,388,2,1,2,4,612,584,4,6,8,10,447,435,4,1,3,4,682,649,6,6,11,10,5464.0
45029.0,3209,404,94,125,704,1878,3531,486,120,138,213,2569,3309,437,86,121,183,2477,3658,501,139,143,231,2638,17704.0
45031.0,2403,771,399,418,506,284,3364,926,459,619,801,522,2603,812,414,486,534,330,3540,942,484,634,880,561,24817.0
45033.0,63,27,12,6,9,3,89,28,20,12,16,5,68,25,14,8,10,4,93,26,21,14,16,6,3437.0
45035.0,3786,2817,138,164,354,303,5226,3702,191,252,473,596,4234,3086,164,203,362,408,5814,4069,207,295,529,702,50712.0
45037.0,253,171,9,16,20,31,310,201,14,17,30,41,269,176,13,18,22,34,319,208,12,17,33,42,8027.0
45039.0,739,258,18,37,67,358,1004,184,9,14,52,743,784,237,13,34,75,424,1025,190,7,19,43,764,9188.0
45041.0,3286,3163,22,17,31,26,4873,4614,40,44,56,84,3633,3491,26,26,34,28,5247,4948,44,50,63,103,43027.0
45043.0,8278,4860,78,127,351,2846,10125,5991,91,174,426,3425,9013,5127,106,128,350,3284,10969,6067,156,198,545,3985,24615.0
45045.0,9942,6267,337,403,949,1948,12192,7428,399,585,1131,2605,10602,6644,351,479,993,2095,12675,7698,387,629,1178,2738,174637.0
45047.0,424,97,29,51,122,121,578,110,36,73,149,204,464,101,27,63,131,136,610,109,44,69,157,225,16445.0
45049.0,346,145,76,67,45,6,494,203,79,104,81,16,392,163,77,78,57,8,544,216,85,116,92,22,7347.0
45051.0,19190,14671,227,317,1075,2884,29065,22712,307,425,1004,4594,21618,15939,213,333,968,4147,32901,25102,329,485,1060,5897,117453.0
45053.0,1006,375,93,113,68,355,1456,579,116,136,129,494,1159,399,100,128,108,422,1752,590,173,178,178,631,9585.0
45055.0,1270,311,124,157,207,471,1787,371,181,213,292,730,1392,335,143,166,229,519,1894,376,194,225,332,767,26148.0
45057.0,957,357,68,92,177,263,1274,399,75,103,230,467,1009,364,77,87,199,282,1347,409,88,99,249,502,38094.0
45059.0,673,107,36,59,108,188,888,126,34,72,120,309,701,105,43,58,119,197,941,136,37,72,124,334,20308.0
45061.0,117,47,21,19,19,7,169,56,30,32,35,10,122,48,18,25,19,8,189,63,28,41,39,11,2486.0
45063.0,4284,3907,57,69,105,131,6609,5923,77,95,186,311,4695,4269,51,75,130,154,7235,6470,86,114,202,345,105717.0
45065.0,7,0,0,3,4,0,8,0,1,2,5,0,7,0,0,2,5,0,8,0,1,2,5,0,392.0
45067.0,377,160,66,66,56,25,516,170,95,104,100,41,406,154,81,67,71,28,547,183,87,112,105,53,5525.0
45069.0,422,153,56,70,70,42,556,156,88,101,99,70,433,147,58,75,73,48,580,157,93,101,110,75,6159.0
45071.0,741,603,13,29,44,48,1383,1001,34,56,127,159,857,686,28,34,50,55,1455,1016,35,69,132,197,16823.0
45073.0,1445,909,44,61,114,314,1789,1123,45,80,138,399,1515,946,44,67,121,334,1849,1166,37,84,148,410,38543.0
45075.0,2042,1901,15,10,18,22,2794,2552,19,31,45,48,2236,2072,19,14,23,24,3028,2758,22,30,51,58,33741.0
45077.0,1864,1158,48,74,141,443,2279,1389,65,95,175,555,1989,1238,53,75,164,459,2385,1448,87,89,178,583,42275.0
45079.0,3830,3516,66,81,90,74,5097,4613,87,101,167,126,4187,3835,71,85,110,83,5416,4869,97,116,189,142,142515.0
45081.0,618,171,52,72,152,171,918,136,53,73,161,495,659,178,51,71,159,200,955,142,38,70,166,539,8545.0
45083.0,4719,2482,206,327,647,1055,5852,2956,244,397,734,1517,4982,2604,224,338,671,1143,6098,3084,248,399,783,1579,115590.0
45085.0,3769,1895,425,476,456,185,5181,2443,485,606,808,413,4069,2030,436,497,543,206,5517,2565,518,626,877,475,48144.0
45087.0,267,24,16,24,53,146,299,22,15,28,65,164,273,21,17,24,58,148,307,21,15,26,65,175,14084.0
45089.0,128,54,17,27,13,9,183,75,24,29,29,16,145,64,19,28,15,10,195,77,25,27,35,18,11266.0
45091.0,3439,476,231,287,570,1873,4398,568,242,358,690,2538,3670,508,217,310,588,2045,4656,597,240,383,732,2702,91871.0
46003.0,50,44,0,1,1,0,87,76,0,0,3,1,50,44,0,1,1,0,87,76,0,0,3,1,1248.0
46005.0,138,118,0,2,5,3,344,301,5,3,6,5,136,116,1,1,5,3,341,299,5,3,6,5,7310.0
46007.0,32,17,2,2,1,9,46,28,1,1,5,9,32,17,2,2,1,9,47,29,1,2,4,9,764.0
46009.0,90,72,2,2,9,3,130,82,13,9,13,10,90,72,2,2,9,3,130,81,13,10,13,10,2196.0
46011.0,224,177,4,8,16,18,376,315,11,7,19,23,231,183,4,9,16,18,383,321,12,7,19,23,9833.0
46013.0,424,393,10,10,4,6,959,887,22,20,19,10,444,411,10,12,4,6,995,920,24,20,20,10,12845.0
46015.0,69,57,4,1,2,5,92,69,3,4,6,10,69,57,4,1,2,5,92,69,3,4,6,10,1649.0
46017.0,6,4,1,0,1,0,6,4,0,0,2,0,6,5,0,0,1,0,6,4,0,0,2,0,108.0
46019.0,134,79,3,7,17,23,232,89,7,17,30,77,137,82,2,8,14,26,241,90,5,15,30,88,2447.0
46021.0,25,20,2,0,0,1,79,57,2,8,7,3,25,20,2,0,0,1,81,58,3,7,8,3,591.0
46023.0,79,72,1,0,1,4,102,89,2,2,2,5,79,72,1,0,1,4,101,89,1,2,2,5,2751.0
46025.0,43,29,0,3,4,6,55,40,0,1,7,6,44,30,0,3,4,6,57,42,0,1,7,6,1458.0
46027.0,193,137,6,7,18,25,271,184,6,9,27,45,192,137,5,6,17,27,276,188,6,11,26,45,3921.0
46029.0,324,268,22,5,8,6,538,425,21,34,24,10,329,273,22,5,8,6,546,429,23,35,24,10,7159.0
46031.0,36,26,0,3,4,3,53,38,1,1,6,7,37,27,0,2,5,3,55,40,0,2,5,8,740.0
46033.0,692,269,18,44,82,277,855,311,28,40,106,366,697,268,21,44,84,278,858,308,28,44,99,375,4419.0
46035.0,202,146,2,13,14,27,300,226,5,10,21,38,200,144,2,12,15,27,298,224,5,8,23,38,5580.0
46037.0,58,45,2,3,2,0,104,79,4,4,2,2,58,45,2,3,1,1,104,79,4,4,2,2,2005.0
46039.0,60,36,1,2,6,13,90,60,1,3,4,18,60,36,1,2,5,14,90,60,1,3,4,18,1729.0
46043.0,34,28,1,2,2,1,58,46,2,4,2,3,36,30,1,2,2,1,58,46,2,4,2,3,958.0
46045.0,46,34,0,2,5,4,68,52,3,2,3,7,46,34,0,2,5,4,69,53,2,2,4,7,1473.0
46047.0,342,138,14,16,31,126,454,142,16,32,42,201,348,141,14,20,31,124,458,143,17,25,51,201,3952.0
46049.0,13,7,2,0,2,0,24,18,0,1,2,1,14,8,2,0,2,0,25,19,0,1,2,1,1095.0
46051.0,138,111,3,7,7,8,299,246,6,16,13,14,141,114,3,6,7,9,302,248,6,16,13,15,2522.0
46053.0,99,60,4,9,10,12,133,80,6,5,17,18,97,58,4,9,10,12,133,80,6,5,17,18,1953.0
46055.0,75,37,4,5,7,19,108,56,2,6,11,30,77,39,4,5,6,20,112,59,2,7,11,30,925.0
46057.0,180,99,7,8,20,39,255,140,8,10,21,67,180,101,5,8,20,39,256,140,9,9,22,67,2136.0
46061.0,18,16,1,1,0,0,26,23,1,1,1,0,18,16,1,1,0,0,26,23,1,1,1,0,1171.0
46063.0,86,54,2,9,7,13,104,62,1,5,15,20,87,54,3,8,8,13,104,61,2,5,14,21,861.0
46065.0,376,208,11,27,45,80,643,244,20,29,98,245,392,213,15,26,46,87,652,241,18,25,86,275,5454.0
46067.0,94,73,2,4,11,3,165,134,4,6,7,10,93,71,3,4,11,3,169,138,4,6,7,10,2527.0
46069.0,16,14,0,1,0,0,20,16,2,0,0,1,15,14,0,1,0,0,20,16,2,0,0,1,264.0
46071.0,82,54,2,2,7,17,103,63,4,3,10,23,82,54,3,1,7,17,102,63,3,4,9,23,752.0
46073.0,21,15,1,2,3,0,31,22,1,1,6,1,21,15,1,2,3,0,31,22,1,1,6,1,876.0
46075.0,12,6,1,1,1,3,16,8,1,2,1,4,12,6,1,1,1,3,16,9,0,2,1,4,311.0
46077.0,73,60,0,6,2,0,110,90,2,4,6,0,73,60,0,6,2,0,110,90,2,4,6,0,2787.0
46079.0,176,114,6,12,8,6,268,179,7,12,20,10,177,115,4,14,8,6,273,182,8,12,20,10,4199.0
46081.0,2212,831,70,91,188,1014,3075,1170,129,164,274,1318,2278,877,77,95,187,1024,3112,1146,144,165,294,1343,11638.0
46083.0,352,256,11,26,33,22,549,401,15,34,52,40,344,248,11,28,31,22,533,385,17,32,51,41,20280.0
46085.0,9,4,0,0,1,3,13,4,3,0,1,4,9,4,0,0,1,3,13,4,3,0,1,4,215.0
46087.0,99,83,1,4,5,3,127,102,6,4,7,4,99,83,1,4,5,3,127,102,6,4,7,4,2262.0
46089.0,27,25,0,0,1,1,30,25,1,0,1,3,27,25,0,0,1,1,30,23,3,0,1,3,688.0
46091.0,35,31,0,0,0,1,53,47,2,0,0,1,35,31,0,0,0,1,54,48,2,0,0,1,1831.0
46093.0,1340,647,48,94,177,353,1729,733,56,86,166,663,1356,655,49,90,179,361,1733,731,56,84,175,662,8770.0
46095.0,59,39,1,3,7,7,74,47,2,3,6,14,58,38,1,3,7,7,74,47,2,3,8,12,505.0
46097.0,11,7,0,0,2,0,20,14,0,0,2,1,11,7,0,0,2,0,20,14,0,0,2,1,1069.0
46099.0,1224,937,48,64,104,60,2130,1598,84,110,183,140,1203,921,46,65,100,60,2113,1591,78,112,179,138,52020.0
46101.0,41,35,0,2,4,0,70,60,2,1,4,2,41,35,0,2,4,0,70,60,2,1,4,2,1893.0
46103.0,4646,3059,82,155,327,1023,6066,3901,127,209,448,1381,4708,3104,80,156,328,1040,6137,3948,127,214,445,1403,32643.0
46105.0,125,80,6,4,16,19,179,117,9,2,15,35,128,81,8,4,16,19,183,118,8,6,15,35,1548.0
46109.0,15,11,1,1,0,1,20,14,0,1,3,1,15,11,1,1,0,1,20,14,0,1,3,1,2222.0
46111.0,17,12,1,1,0,0,34,28,1,0,1,0,15,11,1,1,0,0,33,26,2,0,1,0,1129.0
46115.0,38,34,0,2,0,2,77,68,2,3,2,2,38,34,0,2,0,2,77,68,2,3,2,2,2599.0
46121.0,42,26,2,4,5,5,52,30,0,5,9,8,41,25,2,4,5,5,52,30,0,6,8,8,403.0
46123.0,219,156,6,10,19,17,269,180,6,20,20,30,219,155,6,11,19,17,268,179,7,21,18,30,2692.0
46125.0,109,99,1,4,2,3,187,166,6,4,5,5,110,100,1,4,2,3,184,163,6,4,5,5,3614.0
46127.0,1539,431,35,81,267,717,1828,413,24,39,96,1247,1543,409,38,79,263,746,1828,401,23,43,93,1259,5857.0
46129.0,107,97,1,2,2,5,165,145,3,5,6,6,107,97,1,2,2,5,167,147,3,4,7,6,2481.0
46135.0,156,111,3,3,7,24,547,183,7,13,26,294,156,111,3,3,7,24,551,184,9,12,25,297,6309.0
47001.0,3720,795,173,224,517,2011,4362,883,164,274,615,2426,3791,797,173,238,532,2051,4483,910,168,283,644,2478,27010.0
47003.0,1273,600,92,127,199,255,1569,700,100,144,265,360,1311,605,101,126,210,269,1608,721,93,148,272,374,16356.0
47005.0,792,238,39,50,133,332,981,235,37,55,127,527,810,248,34,52,129,347,993,234,40,53,124,542,7653.0
47007.0,416,184,36,32,66,98,492,214,35,46,72,125,430,191,36,33,70,100,503,217,35,46,75,130,5155.0
47009.0,4867,1157,203,311,671,2524,6420,1445,235,396,801,3542,5032,1211,206,329,675,2610,6498,1464,232,399,806,3596,48108.0
47011.0,2616,1145,153,254,447,617,3287,1331,229,281,572,874,2715,1181,166,244,468,656,3410,1380,242,287,590,911,33734.0
47013.0,2317,490,89,154,347,1236,2724,547,104,159,398,1515,2379,493,97,155,359,1274,2782,557,110,159,405,1550,16047.0
47015.0,834,255,46,65,122,346,926,259,44,70,125,428,846,262,45,62,120,357,935,259,41,66,129,440,5634.0
47017.0,393,212,39,39,55,48,466,242,35,50,79,60,403,217,38,44,57,47,480,249,39,48,84,60,11124.0
47019.0,5821,1291,243,372,894,3020,6669,1335,219,362,927,3825,5976,1320,231,389,917,3118,6762,1328,208,360,923,3942,21422.0
47021.0,1252,355,53,72,151,618,1538,440,56,70,180,789,1281,371,52,75,152,628,1574,439,68,76,185,803,15295.0
47023.0,169,108,10,10,24,17,203,120,17,12,33,21,177,113,12,8,26,18,212,125,18,14,34,21,5783.0
47025.0,1618,365,51,88,205,909,1841,396,52,99,227,1067,1671,387,40,94,217,933,1888,410,52,106,227,1093,12149.0
47027.0,661,81,21,19,65,475,742,70,15,18,52,587,666,84,16,23,61,482,749,73,14,14,54,594,3580.0
47029.0,2645,566,94,124,308,1552,2911,544,67,132,314,1853,2687,566,98,120,313,1589,2985,554,75,140,305,1910,12838.0
47031.0,1178,667,73,88,152,198,1542,850,105,116,194,276,1249,708,72,97,155,217,1617,880,115,125,199,297,20032.0
47033.0,162,126,8,9,12,7,200,153,10,11,18,8,169,132,7,8,15,7,203,153,12,11,19,8,5674.0
47035.0,997,386,73,87,181,270,1220,467,87,97,210,359,1034,398,75,93,183,285,1261,482,77,114,211,377,26320.0
47037.0,18279,11230,529,813,1612,4085,24438,13982,714,981,2022,6729,19001,11705,559,819,1666,4242,25006,14292,763,1018,2085,6838,198472.0
47039.0,871,139,25,27,77,602,955,125,17,25,67,720,878,140,20,29,79,609,962,126,17,23,71,724,5973.0
47041.0,601,215,19,32,95,240,734,235,34,45,99,321,623,215,30,34,100,244,749,241,36,42,100,330,8614.0
47043.0,1248,467,52,96,197,436,1392,491,69,106,231,495,1286,471,58,100,213,444,1415,492,75,103,233,512,17292.0
47045.0,643,397,51,53,89,53,889,507,66,80,128,108,662,406,52,60,90,54,912,524,57,84,129,118,13496.0
47047.0,608,417,39,42,69,41,742,489,59,61,84,49,629,433,41,43,71,41,764,499,60,60,92,53,16673.0
47049.0,282,114,13,26,46,83,332,138,9,28,55,102,289,117,14,26,46,86,343,138,15,27,55,108,8023.0
47051.0,1332,642,82,107,175,326,1642,697,104,133,240,468,1381,658,89,114,185,335,1695,723,93,142,246,491,17135.0
47053.0,672,422,58,68,75,49,895,547,76,91,110,71,707,446,61,67,84,49,912,557,73,95,109,78,19161.0
47055.0,1947,662,106,132,342,705,2177,728,117,154,355,823,1978,667,111,140,339,721,2208,733,122,150,365,838,11981.0
47057.0,1180,294,48,77,161,600,1424,355,60,90,189,730,1221,309,51,75,165,621,1465,375,56,97,195,742,9583.0
47059.0,2692,899,173,214,474,932,3126,1000,161,238,544,1183,2773,925,149,241,483,975,3209,1021,153,252,558,1225,26965.0
47061.0,365,173,19,30,61,82,428,194,14,30,76,114,380,177,23,31,59,90,432,189,16,32,73,122,5928.0
47063.0,1378,393,78,153,303,451,1698,455,86,179,386,592,1479,425,80,158,334,482,1771,470,85,177,415,624,21127.0
47065.0,24029,5657,868,1312,2682,13458,31950,5910,905,1437,3136,20501,24669,5677,920,1311,2829,13880,32445,5883,942,1436,3225,20898,116965.0
47067.0,875,216,23,28,87,521,972,197,33,37,88,617,890,218,22,32,86,532,987,194,34,43,84,632,3069.0
47069.0,387,195,20,32,62,78,461,211,29,37,77,107,393,197,24,26,68,78,465,207,34,36,79,109,9234.0
47071.0,1391,347,49,50,106,839,1627,373,51,64,126,1013,1413,356,48,64,99,846,1642,377,38,72,132,1023,12469.0
47073.0,2559,672,93,202,400,1192,3079,730,116,219,469,1545,2669,687,108,203,426,1245,3152,724,130,222,471,1605,21448.0
47075.0,326,229,17,34,26,20,419,270,22,31,54,42,335,236,17,34,26,22,425,272,21,31,55,46,6362.0
47077.0,461,202,28,47,80,104,521,211,28,58,95,129,472,204,32,48,80,108,536,218,22,66,93,137,10585.0
47079.0,1126,360,51,80,194,440,1476,360,65,83,172,795,1150,371,55,76,200,447,1491,360,64,84,183,799,14096.0
47081.0,1051,289,55,68,155,484,1181,284,43,80,181,593,1070,296,49,75,143,507,1207,296,41,84,183,603,8893.0
47083.0,601,177,24,31,87,282,644,149,25,32,78,360,609,180,29,27,85,288,657,152,25,34,77,369,3522.0
47085.0,1433,464,60,88,244,577,1703,485,55,127,255,781,1458,460,61,101,241,595,1727,479,58,118,271,801,7551.0
47087.0,1132,192,22,46,105,767,1249,164,21,39,109,916,1140,190,25,43,107,775,1260,170,20,40,107,923,5082.0
47089.0,1587,550,73,111,254,599,2144,685,101,145,332,881,1667,569,81,125,266,626,2211,690,109,161,339,912,20746.0
47091.0,2699,497,90,154,336,1621,2876,470,79,141,363,1822,2751,500,85,161,346,1658,2910,465,75,130,377,1862,7277.0
47093.0,13940,7978,292,450,870,4329,18172,9698,392,550,1100,6407,14402,8259,315,448,921,4438,18539,9903,387,574,1143,6507,164349.0
47095.0,34,32,0,0,1,1,52,49,1,0,1,1,35,33,0,0,1,1,54,50,2,0,1,1,1809.0
47097.0,588,295,45,40,68,140,690,332,31,58,86,183,600,301,36,52,64,147,696,320,39,58,86,193,8087.0
47099.0,1187,466,61,82,169,409,1364,530,63,106,177,488,1210,473,55,94,174,414,1395,545,59,112,179,500,15776.0
47101.0,460,131,16,23,52,238,519,140,25,26,58,270,472,138,17,25,51,241,530,141,29,25,61,274,4875.0
47103.0,1451,627,99,123,230,372,1688,711,95,155,261,466,1469,628,101,118,240,382,1710,723,90,160,256,481,13341.0
47105.0,3221,577,104,157,358,2025,4602,741,119,200,457,3085,3280,590,104,154,378,2054,4640,749,122,205,461,3103,22609.0
47107.0,1609,535,85,139,287,562,1929,613,97,169,343,706,1659,557,87,138,304,572,1960,621,101,173,348,716,19505.0
47109.0,432,224,26,39,80,63,502,242,37,37,88,98,440,227,30,37,80,66,507,244,32,43,90,98,10698.0
47111.0,692,189,37,55,71,339,788,225,22,52,101,387,720,192,39,60,77,351,803,232,19,53,101,397,8683.0
47113.0,960,579,57,85,124,115,1321,790,83,116,178,154,997,594,68,88,129,118,1350,805,85,117,187,156,33728.0
47115.0,2535,1038,167,228,324,778,3113,1034,188,273,454,1162,2603,1046,179,224,361,792,3181,1023,202,284,456,1214,11459.0
47117.0,1396,627,67,107,210,385,1705,717,97,113,259,519,1430,639,75,110,211,395,1762,744,107,115,264,532,12607.0
47119.0,3516,1471,258,336,604,847,4079,1569,288,366,683,1173,3570,1461,276,323,626,884,4134,1580,287,363,714,1190,34946.0
47121.0,1081,214,35,57,118,657,1364,211,30,55,119,949,1094,219,33,54,121,667,1377,216,29,59,114,959,4955.0
47123.0,2231,479,103,162,299,1188,2664,579,104,153,347,1481,2254,481,108,155,310,1200,2684,583,103,156,346,1496,17903.0
47125.0,3972,1589,231,319,653,1180,5388,2064,278,451,857,1738,4286,1751,232,345,687,1271,5670,2170,302,455,888,1855,61974.0
47127.0,456,128,19,16,63,230,490,126,18,27,67,252,458,127,19,17,64,231,500,130,20,30,63,257,2736.0
47129.0,731,201,25,38,131,336,816,199,37,42,121,417,748,211,32,35,129,341,822,196,38,48,117,423,7693.0
47131.0,555,324,32,39,79,80,707,398,40,50,94,124,562,327,29,42,81,82,724,409,35,56,94,129,11897.0
47133.0,484,166,19,38,78,183,573,186,21,50,89,227,501,169,21,39,83,189,596,193,27,43,91,242,8934.0
47135.0,1326,356,41,71,141,717,1503,349,42,68,147,897,1345,360,46,65,147,727,1513,346,45,68,136,918,3840.0
47137.0,143,26,6,10,20,81,174,42,6,12,23,91,149,26,5,10,22,86,182,41,7,12,23,99,2951.0
47139.0,1038,235,35,43,149,576,1157,234,36,58,138,691,1052,239,32,47,148,586,1188,242,42,57,141,706,7396.0
47141.0,1342,491,79,137,212,423,1722,586,117,142,282,595,1419,504,96,142,227,450,1775,600,116,153,290,616,25197.0
47143.0,2941,716,86,129,314,1695,3544,830,113,140,308,2152,2977,714,90,130,332,1710,3578,827,113,152,307,2178,11839.0
47145.0,4783,720,128,201,411,3323,5744,747,148,215,461,4173,4827,736,126,196,420,3349,5789,751,150,215,472,4201,21576.0
47147.0,1400,650,74,135,214,327,1674,752,90,149,250,433,1456,671,85,132,230,338,1716,758,90,163,262,443,25108.0
47149.0,6069,4563,221,283,550,451,9195,6251,329,438,822,1354,6458,4820,246,310,565,516,9628,6549,363,453,851,1411,89702.0
47151.0,847,268,37,64,112,366,970,290,44,67,116,453,872,276,41,61,110,384,979,289,43,66,120,461,7856.0
47153.0,722,374,43,65,82,158,875,448,43,74,108,202,736,375,43,62,86,170,902,465,40,76,114,207,5959.0
47155.0,5142,900,181,265,583,3210,6010,889,197,261,650,4010,5261,909,191,261,605,3292,6133,907,197,271,656,4099,40052.0
47157.0,13069,12114,126,132,262,434,27554,21937,351,549,1030,3685,15359,14126,152,202,350,528,30664,23443,401,581,1199,5038,279706.0
47159.0,2350,669,69,113,252,1246,2780,659,68,117,278,1657,2369,670,75,118,249,1256,2802,662,74,118,273,1674,7666.0
47161.0,875,282,23,56,141,373,1042,293,28,49,140,532,888,280,26,54,147,381,1048,290,31,43,146,538,5773.0
47163.0,6132,1385,279,386,1012,3069,7527,1463,341,505,1167,4050,6402,1417,299,426,1051,3208,7732,1506,330,536,1186,4173,56574.0
47165.0,6761,2172,294,401,856,3034,8097,2397,350,509,960,3877,6901,2215,308,425,874,3075,8212,2438,350,523,974,3923,61687.0
47167.0,1061,581,69,94,154,163,1258,642,87,127,182,220,1073,584,73,92,155,169,1300,651,90,143,187,229,19828.0
47169.0,602,142,22,24,70,344,756,152,19,25,71,489,610,146,20,22,74,348,765,155,22,26,72,490,3348.0
47171.0,2319,653,117,152,320,1077,2590,708,136,178,321,1247,2363,649,123,166,320,1105,2658,716,138,191,335,1278,6936.0
47173.0,1024,249,32,69,176,498,1228,294,41,68,210,615,1044,250,36,67,179,512,1244,299,41,74,203,627,7488.0
47175.0,217,66,3,17,23,108,263,61,6,13,28,155,222,67,3,18,25,109,265,62,7,12,28,156,3051.0
47177.0,897,425,66,59,132,214,1133,487,74,95,149,327,916,431,63,67,132,222,1161,484,89,98,151,338,14805.0
47179.0,3773,1061,205,377,729,1400,4559,1193,227,391,903,1844,3888,1074,205,377,772,1459,4733,1241,240,389,937,1925,43389.0
47181.0,1226,332,40,87,172,595,1407,345,54,81,195,732,1252,336,44,80,183,609,1435,350,51,89,206,739,6291.0
47183.0,469,290,36,36,64,43,580,328,54,59,83,56,475,290,39,37,64,45,584,329,55,58,85,57,11652.0
47185.0,616,213,28,51,97,227,772,222,38,55,133,324,643,207,31,47,120,238,794,231,43,50,133,337,10413.0
47187.0,5431,4536,108,118,269,395,6905,5644,141,160,380,575,5662,4722,105,139,281,410,7116,5807,149,171,384,600,80848.0
47189.0,4704,1705,269,313,533,1884,5745,1928,298,366,663,2490,4797,1755,260,325,544,1913,5890,1997,293,382,691,2527,48211.0
48005.0,790,469,75,92,114,39,1170,594,100,148,232,94,853,486,92,101,126,47,1229,620,111,148,236,112,29651.0
48007.0,5261,518,172,266,737,3537,6705,482,130,254,652,5141,5883,413,138,224,646,4424,7415,415,163,265,597,5926,13614.0
48009.0,43,25,3,4,6,5,100,38,10,9,21,22,44,26,3,4,6,5,101,39,11,7,23,21,2540.0
48013.0,973,321,113,132,222,177,1630,512,180,172,345,403,1017,348,102,133,229,196,1687,502,205,191,344,427,14411.0
48015.0,491,272,45,42,54,78,790,308,94,125,105,158,541,290,68,41,61,81,835,325,103,135,106,166,10496.0
48019.0,973,375,16,31,78,467,1167,426,11,40,67,616,982,377,14,35,79,471,1181,425,19,35,70,625,10119.0
48021.0,1655,1157,37,65,98,285,2553,1692,55,84,148,561,1704,1194,39,66,100,292,2635,1745,53,82,157,585,32563.0
48025.0,469,207,60,54,59,86,818,226,91,127,141,230,504,205,70,67,63,96,859,224,93,125,160,254,6842.0
48027.0,1614,784,180,194,266,188,2766,1309,290,354,464,345,1705,829,202,205,267,200,2859,1343,314,349,489,360,98942.0
48029.0,43079,24202,4725,5123,5825,3152,67009,32833,6687,7891,10475,9058,45285,25177,4978,5420,6213,3443,69235,33631,6793,8080,10799,9865,530158.0
48031.0,267,36,24,31,44,131,320,43,9,26,59,182,268,33,22,30,49,133,324,47,9,23,60,184,3761.0
48035.0,345,96,45,48,50,104,440,117,41,67,78,135,351,97,48,48,51,105,458,129,41,68,78,140,6727.0
48037.0,1089,342,151,203,245,148,1596,473,208,265,382,268,1119,355,149,210,253,152,1625,484,205,270,384,282,27992.0
48039.0,26507,11465,2185,2447,3178,7225,52876,16960,3543,4279,7401,20680,36918,11671,2296,2687,4040,16216,54852,16487,3490,4250,7269,23343,113950.0
48041.0,1936,633,246,304,432,312,2669,855,263,416,622,503,2047,673,251,331,451,331,2768,871,282,428,634,542,52745.0
48047.0,1721,540,112,302,552,214,1882,403,136,183,643,516,1734,541,111,286,569,226,1892,399,135,188,633,536,2340.0
48049.0,1539,364,130,206,314,523,2020,394,156,198,414,855,1560,360,144,195,322,537,2046,387,165,204,418,869,16561.0
48051.0,255,85,26,35,45,62,363,134,35,39,67,85,277,101,26,39,45,64,374,131,40,43,71,86,7441.0
48053.0,3185,320,119,168,259,2302,4051,447,144,244,345,2850,3234,319,125,167,270,2336,4120,448,160,244,364,2883,21795.0
48055.0,394,197,32,35,56,71,547,265,38,58,77,106,410,204,35,35,59,74,563,275,39,62,73,111,13282.0
48057.0,4435,639,140,162,518,2960,7134,1463,336,436,636,4246,5221,638,136,180,504,3745,8872,643,199,372,1328,6311,10445.0
48059.0,205,122,45,30,3,1,348,179,65,52,40,6,214,126,47,31,4,1,354,178,71,51,42,6,3245.0
48061.0,28381,14517,1926,1840,2922,7025,41112,20134,3004,3070,4086,10623,29071,14731,1670,2101,3142,7274,41936,20491,3014,3218,4155,10858,111680.0
48063.0,128,36,16,21,27,28,164,37,14,24,44,45,129,35,16,21,27,30,165,37,11,25,47,45,3727.0
48065.0,109,67,12,5,13,12,147,58,14,40,14,21,110,67,13,4,14,12,148,58,15,40,14,21,2657.0
48067.0,266,64,19,39,77,65,334,84,33,38,78,99,268,63,21,39,78,65,341,86,34,39,77,103,8702.0
